hit_id,particle_id,tx,ty,tz,tpx,tpy,tpz,weight,x,y,z,volume_id,layer_id,module_id
10677,396320684218777600,-166.754,47.0818,-822.0,-0.21646,0.00598243,-1.01836,4.64308e-06,-166.755,47.079,-822.0,7,10,103
10678,842175123183108096,-104.345,42.796,-822.0,-0.375199,0.117327,-2.86472,5.75127e-06,-104.338,42.8014,-822.0,7,10,103
10679,0,-106.967,31.2216,-822.0,-300469.0,544426.0,-783147.0,0.0,-106.967,31.2216,-822.0,7,10,103
10680,153134550677979136,-104.33,36.581,-822.0,-0.413986,0.178166,-3.36283,5.95815e-06,-104.337,36.5788,-822.0,7,10,103
10681,0,-120.192,41.5512,-822.0,-749292.0,-267232.0,-605928.0,0.0,-120.199,41.5492,-822.0,7,10,103
10682,139616742409240576,-142.874,52.655,-822.0,-1.09232,0.449716,-6.43791,8.49336e-06,-142.876,52.6595,-822.0,7,10,103
10683,27026889163931648,-57.2312,6.29083,-822.0,-0.743581,0.0935912,-10.7235,6.23232e-06,-57.2369,6.31107,-822.0,7,10,104
10684,225187884108349440,-70.3078,21.175,-822.0,-0.411925,0.142056,-4.84359,4.64308e-06,-70.3034,21.172,-822.0,7,10,104
10685,103589594657718272,-45.931,12.3457,-822.0,-0.568834,0.167931,-10.1298,9.34396e-06,-45.9193,12.3355,-822.0,7,10,104
10686,252203778156003328,-33.318,4.496,-822.0,-0.408496,0.0631875,-10.1908,1.13863e-05,-33.3344,4.48057,-822.0,7,10,104
10687,797145036784402432,-43.5976,16.5339,-822.0,-0.240966,0.0700093,-4.40182,3.34439e-06,-43.5965,16.5085,-822.0,7,10,104
10688,896217631516786688,-41.8193,10.6125,-822.0,-0.291809,0.0619623,-5.58479,3.22733e-06,-41.8083,10.6286,-822.0,7,10,104
10689,747603585457455104,-74.4844,13.1761,-822.0,-0.361422,0.0433885,-3.99016,5.03236e-06,-74.4803,13.1761,-822.0,7,10,104
10690,364829915285028864,-58.5336,22.5488,-822.0,-0.153869,0.0134992,-2.1909,7.5909e-06,-58.5396,22.5643,-822.0,7,10,104
10691,225208980987707392,-36.8168,13.3812,-822.0,-0.188192,0.100308,-3.7525,5.76156e-06,-36.8074,13.3874,-822.0,7,10,104
10692,711569909355642880,-40.7626,7.18804,-822.0,-0.592903,0.118374,-12.0239,7.44034e-06,-40.7818,7.19408,-822.0,7,10,104
10693,873712209044176896,-41.049,7.46906,-822.0,-0.461911,0.0982361,-9.37516,5.03236e-06,-41.0632,7.46735,-822.0,7,10,104
10694,0,-83.0564,18.7958,-822.0,-297169.0,281972.0,-912240.0,0.0,-83.0549,18.798,-822.0,7,10,104
10695,747599805886234624,-35.2623,10.4032,-822.0,-0.410265,0.129869,-9.6285,6.19367e-06,-35.2695,10.3957,-822.0,7,10,104
10696,698060278704635904,-40.9506,9.04697,-822.0,-0.393886,0.100717,-7.89982,3.02482e-06,-40.9694,9.03886,-822.0,7,10,104
10697,63068193127661568,-51.5623,6.40582,-822.0,0.197313,0.0065988,-2.17897,6.19367e-06,-51.5615,6.38829,-822.0,7,10,104
10698,797149228672483328,-64.6087,7.73747,-822.0,-0.222151,0.0493871,-2.83234,3.48394e-06,-64.6047,7.71998,-822.0,7,10,104
10699,202665350486032384,-33.6608,4.42517,-822.0,-0.486011,0.0554828,-11.7924,1.06451e-05,-33.6476,4.40148,-822.0,7,10,104
10700,99079810277441536,-58.9568,8.93097,-822.0,-0.169147,0.00297766,-2.28205,4.06655e-06,-58.9467,8.93264,-822.0,7,10,104
10701,684551472687349760,-35.3342,1.4187,-822.0,-0.533468,0.0325149,-12.4044,1.20055e-05,-35.3431,1.41478,-822.0,7,10,104
10702,202663357621207040,-64.561,23.0008,-822.0,-2.49537,0.906594,-31.5929,2.23447e-05,-64.5759,22.985,-822.0,7,10,104
10703,801646987144331264,-58.9337,10.2926,-822.0,-0.235003,0.057936,-3.26346,4.06655e-06,-58.9413,10.3197,-822.0,7,10,104
10704,337772033637089280,-73.1094,25.3718,-822.0,-0.328821,0.140087,-3.81158,4.06655e-06,-73.0916,25.3894,-822.0,7,10,104
10705,743102047414386688,-53.6347,11.3244,-822.0,-0.47151,0.084972,-7.21564,3.48394e-06,-53.6207,11.3049,-822.0,7,10,104
10706,274720539342274560,-32.3318,0.745131,-822.0,-0.207772,-0.00399456,-5.28561,1.13863e-05,-32.3232,0.741179,-822.0,7,10,104
10707,0,-76.8955,22.1953,-822.0,349397.0,-355698.0,-866834.0,0.0,-76.8981,22.1973,-822.0,7,10,104
10708,445878353342234624,-75.1919,12.3717,-822.0,-1.16574,0.261537,-13.9543,1.09156e-05,-75.1806,12.3673,-822.0,7,10,104
10709,216173881625411584,-71.1747,14.171,-822.0,-1.86963,0.348317,-21.7014,2.05869e-05,-71.1637,14.1796,-822.0,7,10,104
10710,837670767641493504,-76.3972,17.9456,-822.0,-0.672926,0.135143,-7.08763,1.34947e-05,-76.3838,17.9525,-822.0,7,10,104
10711,851190225177673728,-99.4693,18.9582,-822.0,-0.671333,0.0993359,-5.59886,9.00985e-06,-99.461,18.9678,-822.0,7,10,104
10712,779125965350502400,-37.9933,2.95486,-822.0,-0.503198,0.026491,-10.8034,6.22592e-06,-37.9772,2.97274,-822.0,7,10,104
10713,743103421803921408,-40.3047,14.3338,-822.0,-0.179567,0.0798454,-3.79589,4.06655e-06,-40.289,14.3261,-822.0,7,10,104
10714,707068508751527936,-34.7505,0.449663,-822.0,-0.226693,-0.00724463,-5.29165,1.13863e-05,-34.7641,0.453048,-822.0,7,10,104
10715,495399532423544832,-32.749,8.53438,-822.0,-0.479956,0.115208,-12.0541,8.83317e-06,-32.7602,8.55921,-822.0,7,10,104
10716,481886328359747584,-71.0697,8.55289,-822.0,-1.15839,0.161027,-13.5261,8.45223e-06,-71.0581,8.54942,-822.0,7,10,104
10717,734090862429995008,-46.6594,7.55428,-822.0,-0.313189,0.0637522,-5.60973,3.88935e-06,-46.6489,7.57424,-822.0,7,10,104
10718,747609426612977664,-41.2393,15.4533,-822.0,-0.397345,0.138901,-7.87785,3.57857e-06,-41.2348,15.4273,-822.0,7,10,104
10719,225194962214453248,-51.865,13.8809,-822.0,-0.194668,0.0712471,-2.30846,4.17713e-06,-51.8602,13.8646,-822.0,7,10,104
10720,211686362355597312,-31.1367,0.322246,-822.0,-0.2212,0.012041,-5.81227,1.06451e-05,-31.1549,0.306434,-822.0,7,10,104
10721,445866052555898880,-74.2996,9.36178,-822.0,-0.174465,0.0449207,-1.94965,5.03236e-06,-74.2905,9.37687,-822.0,7,10,104
10722,216177523757678592,-42.7628,9.69856,-822.0,-0.386683,0.0787282,-7.46851,3.22733e-06,-42.7875,9.68104,-822.0,7,10,104
10723,734105293520109568,-63.5733,21.4747,-822.0,-0.302275,0.0797329,-3.85717,5.21338e-06,-63.563,21.4563,-822.0,7,10,104
10724,63058503681441792,-54.3378,11.3455,-822.0,-0.420662,0.106763,-6.37679,8.57124e-06,-54.3483,11.3253,-822.0,7,10,104
10725,157626055677444096,-31.278,10.7661,-822.0,-0.343899,0.10572,-9.08023,1.13863e-05,-31.2839,10.7758,-822.0,7,10,104
10726,824162305221591040,-30.1567,4.24108,-822.0,-0.521945,0.0812843,-14.2923,1.27121e-05,-30.1548,4.2314,-822.0,7,10,104
10727,801651728788226048,-44.1025,10.9913,-822.0,-0.180456,0.0353012,-3.37189,3.02482e-06,-44.0976,10.9725,-822.0,7,10,104
10728,94579784062861312,-55.9403,9.38177,-822.0,-0.598327,0.0833554,-8.86994,5.43784e-06,-55.9311,9.39135,-822.0,7,10,104
10729,801652347263516672,-50.9192,16.0028,-822.0,-0.221317,0.0528779,-3.49177,6.23538e-06,-50.9299,16.0066,-822.0,7,10,104
10730,0,-37.0348,10.7414,-822.0,-244801.0,-56615.8,-967919.0,0.0,-37.0335,10.7408,-822.0,7,10,104
10731,274722394768146432,-48.8137,14.4408,-822.0,-0.451375,0.150867,-7.6755,5.21338e-06,-48.8231,14.421,-822.0,7,10,104
10732,211674199008215040,-36.4516,5.56085,-822.0,-0.710103,0.118172,-16.0134,8.31712e-06,-36.4368,5.5339,-822.0,7,10,104
10733,337776500403077120,-112.322,25.1854,-818.0,-0.546015,0.158959,-4.08554,8.77531e-06,-112.325,25.1927,-818.0,7,10,105
10734,662032100160962560,-104.876,23.8855,-818.0,-0.697883,0.13059,-5.35829,1.10711e-05,-104.885,23.8726,-818.0,7,10,105
10735,396320684218777600,-165.909,47.0593,-818.0,-0.214717,0.00594132,-1.02038,6.34176e-06,-165.909,47.06,-818.0,7,10,105
10736,864697794244378624,-115.083,26.1191,-818.0,-0.576829,0.169984,-4.16096,9.17384e-06,-115.082,26.1167,-818.0,7,10,105
10737,517919179827838976,-115.127,30.4241,-818.0,-0.725512,0.153053,-5.0659,1.32629e-05,-115.128,30.4421,-818.0,7,10,105
10738,639511834298159105,-110.796,18.0222,-818.0,-0.452604,0.230698,-0.895289,8.0095e-06,-110.797,18.0207,-818.0,7,10,105
10739,220697890937372672,-144.128,27.36,-818.0,-0.575495,0.0665242,-3.21677,4.38956e-06,-144.13,27.3501,-818.0,7,10,105
10740,454865142912385024,-137.434,25.1649,-818.0,-0.912317,0.124529,-5.37966,6.50018e-06,-137.433,25.1586,-818.0,7,10,105
10741,202665350486032384,-33.4752,4.40423,-817.5,-0.486662,0.0540152,-11.7928,1.2457e-05,-33.4923,4.41639,-817.5,7,10,106
10742,734090862429995008,-46.4075,7.50333,-817.5,-0.315499,0.0634096,-5.61026,5.21338e-06,-46.4024,7.48877,-817.5,7,10,106
10743,445878422061711360,-84.3364,8.89333,-817.5,-1.40546,0.0813908,-12.3655,1.77645e-05,-84.3306,8.86884,-817.5,7,10,106
10744,297237712845406208,-53.5216,-0.916539,-817.5,-0.239412,-0.022542,-3.70537,6.23538e-06,-53.5184,-0.928854,-817.5,7,10,106
10745,819655956815151104,-70.8592,0.461245,-817.5,-0.421574,-0.0148734,-4.90797,5.95815e-06,-70.8684,0.468533,-817.5,7,10,106
10746,252203778156003328,-33.1374,4.46755,-817.5,-0.409252,0.0651472,-10.1913,1.35552e-05,-33.153,4.49,-817.5,7,10,106
10747,698060278704635904,-40.7267,8.99006,-817.5,-0.392526,0.0993259,-7.90055,5.1854e-06,-40.7249,8.99797,-817.5,7,10,106
10748,801646987144331264,-58.6096,10.213,-817.5,-0.234895,0.0578513,-3.26405,6.23538e-06,-58.6019,10.2043,-817.5,7,10,106
10749,265715195513405440,-56.0003,4.06573,-817.5,-0.491332,0.0513132,-7.21452,4.43669e-06,-55.9828,4.07994,-817.5,7,10,106
10750,801651728788226048,-43.8615,10.9451,-817.5,-0.181288,0.0337778,-3.37292,4.17713e-06,-43.8729,10.951,-817.5,7,10,106
10751,63059740632023040,-58.7448,2.01565,-817.5,-0.916153,0.0507223,-12.7657,1.04192e-05,-58.7367,2.03971,-817.5,7,10,106
10752,878204126360502272,-54.9891,1.46667,-817.5,-0.648698,0.00257592,-9.62466,7.34807e-06,-55.0031,1.44495,-817.5,7,10,106
10753,779125965350502400,-37.7838,2.94367,-817.5,-0.502761,0.0268732,-10.8042,7.00416e-06,-37.7882,2.94892,-817.5,7,10,106
10754,67554612885848064,-31.4682,-1.3589,-817.5,-0.212506,-0.0182481,-5.56744,1.16131e-05,-31.4693,-1.36014,-817.5,7,10,106
10755,873704237584875520,-65.9573,4.66677,-817.5,-0.482237,0.015393,-5.97127,4.92966e-06,-65.9676,4.66514,-817.5,7,10,106
10756,211674199008215040,-36.2523,5.52743,-817.5,-0.708355,0.119433,-16.014,9.35676e-06,-36.2306,5.53468,-817.5,7,10,106
10757,950259796253081600,-55.4411,2.01548,-817.5,-1.48442,0.039919,-21.8253,1.30041e-05,-55.4478,2.03165,-817.5,7,10,106
10758,968286151951515648,-40.2973,-0.379523,-817.5,-0.449964,-0.0165611,-9.13307,6.96788e-06,-40.3059,-0.363755,-817.5,7,10,106
10759,535931585472495616,-60.6589,4.39053,-817.5,-0.330398,0.00287975,-4.47429,3.73711e-06,-60.6452,4.39673,-817.5,7,10,106
10760,711569909355642880,-40.5403,7.14406,-817.5,-0.594808,0.116937,-12.0244,8.50325e-06,-40.5608,7.12934,-817.5,7,10,106
10761,0,-73.7973,9.48308,-817.5,380694.0,-23199.1,-924410.0,0.0,-73.7962,9.49425,-817.5,7,10,106
10762,707068508751527936,-34.5592,0.45594,-817.5,-0.223949,-0.00776566,-5.29262,1.35552e-05,-34.5441,0.436645,-817.5,7,10,106
10763,445878353342234624,-74.816,12.2877,-817.5,-1.1658,0.259481,-13.9549,1.21284e-05,-74.8014,12.2817,-817.5,7,10,106
10764,445866189994852352,-100.115,10.8894,-817.5,-2.10908,0.255639,-17.1332,2.73143e-05,-100.119,10.9139,-817.5,7,10,106
10765,747603585457455104,-74.076,13.1289,-817.5,-0.362614,0.0403747,-3.99076,6.19367e-06,-74.0644,13.1265,-817.5,7,10,106
10766,171140359252869120,-67.4131,-0.674954,-817.5,-0.240265,-0.0715081,-2.26561,5.21338e-06,-67.4149,-0.687808,-817.5,7,10,106
10767,4513426512543744,-74.5887,2.62957,-817.5,-0.614641,-0.00605649,-6.77588,7.56965e-06,-74.6013,2.63627,-817.5,7,10,106
10768,337771483881275392,-92.4962,4.34268,-817.5,-0.654573,0.00255489,-5.82467,9.4366e-06,-92.4983,4.34573,-817.5,7,10,106
10769,63061596057894912,-39.4644,0.157295,-817.5,-0.267855,0.0133009,-5.52546,6.96788e-06,-39.4738,0.172608,-817.5,7,10,106
10770,99079810277441536,-58.6249,8.92439,-817.5,-0.168177,0.00372372,-2.28266,6.23538e-06,-58.6376,8.9031,-817.5,7,10,106
10771,94579784062861312,-55.6361,9.33953,-817.5,-0.60032,0.0829516,-8.87057,7.4273e-06,-55.6248,9.31799,-817.5,7,10,106
10772,896217631516786688,-41.583,10.5619,-817.5,-0.29353,0.0635274,-5.58521,5.21338e-06,-41.5895,10.5707,-817.5,7,10,106
10773,684551472687349760,-35.1402,1.40689,-817.5,-0.535259,0.0323615,-12.4048,1.42922e-05,-35.1464,1.38683,-817.5,7,10,106
10774,216177455038201856,-32.2253,0.482272,-817.5,-0.650088,0.0189026,-16.5976,0.0,-32.2254,0.504928,-817.5,7,10,106
10775,616995416692490240,-37.1746,-4.2804,-817.5,-0.43359,-0.0619272,-9.49616,8.5163e-06,-37.1716,-4.27172,-817.5,7,10,106
10776,274720539342274560,-32.1549,0.748865,-817.5,-0.207497,-0.00435751,-5.28617,1.35552e-05,-32.1497,0.749744,-817.5,7,10,106
10777,743120051917291520,-70.2527,-0.573016,-817.5,-0.154778,0.0182667,-1.54622,4.92966e-06,-70.2479,-0.565155,-817.5,7,10,106
10778,103584646855393280,-43.6147,-3.36231,-817.5,-0.863793,-0.0806603,-16.1987,6.64596e-06,-43.6106,-3.36372,-817.5,7,10,106
10779,707072769359085568,-53.4898,-3.29642,-817.5,-0.286481,-0.0360598,-4.41556,4.06655e-06,-53.498,-3.28773,-817.5,7,10,106
10780,797149228672483328,-64.2551,7.65935,-817.5,-0.222967,0.0485187,-2.83291,5.03236e-06,-64.2672,7.6409,-817.5,7,10,106
10781,63068193127661568,-51.9696,6.39297,-817.5,0.197392,0.00654754,-2.17968,6.19367e-06,-51.9634,6.37164,-817.5,7,10,106
10782,495399532423544832,-32.5699,8.49156,-817.5,-0.479825,0.114796,-12.0547,1.2457e-05,-32.5549,8.50545,-817.5,7,10,106
10783,418837307966095360,-84.4479,-1.5224,-817.5,-0.317551,-0.0288737,-3.12101,4.64308e-06,-84.4579,-1.50314,-817.5,7,10,106
10784,216177523757678592,-42.5293,9.65164,-817.5,-0.388336,0.0773087,-7.46903,5.21338e-06,-42.5115,9.64013,-817.5,7,10,106
10785,67554956483231744,-49.3088,0.733397,-817.5,-0.256842,-0.0137397,-4.25244,5.21338e-06,-49.3029,0.745557,-817.5,7,10,106
10786,873709460265107456,-52.4334,0.694436,-817.5,-0.880862,0.0271099,-13.7319,1.01711e-05,-52.4239,0.690264,-817.5,7,10,106
10787,445866052555898880,-73.8987,9.26106,-817.5,-0.172817,0.043253,-1.95041,6.19367e-06,-73.9113,9.25253,-817.5,7,10,106
10788,63064276117487616,-34.1268,-3.21408,-817.5,-0.201724,-0.00881791,-4.81068,1.16131e-05,-34.1295,-3.20712,-817.5,7,10,106
10789,63058503681441792,-54.0414,11.2702,-817.5,-0.418982,0.106595,-6.37733,5.45443e-06,-54.0592,11.2511,-817.5,7,10,106
10790,824162305221591040,-29.9923,4.21531,-817.5,-0.522508,0.0817066,-14.2929,1.54607e-05,-30.0167,4.19301,-817.5,7,10,106
10791,544936379545550848,-74.8406,-0.500539,-817.5,-0.289466,-0.0199835,-3.16477,5.45443e-06,-74.8484,-0.504015,-817.5,7,10,106
10792,108087696726949888,-30.9541,-5.20126,-817.5,-0.397426,-0.0558454,-10.4711,1.35552e-05,-30.9597,-5.212,-817.5,7,10,106
10793,355784645440176128,-82.7975,9.84937,-817.5,-0.819316,0.0748332,-8.05755,7.88011e-06,-82.7873,9.85078,-817.5,7,10,106
10794,211686362355597312,-30.9661,0.312994,-817.5,-0.219976,0.0116877,-5.81286,1.2457e-05,-30.9476,0.304055,-817.5,7,10,106
10795,364794043718172672,-30.2797,0.494435,-817.5,-0.89314,0.00534456,-23.7849,3.36825e-05,-30.2846,0.502653,-817.5,7,10,106
10796,743102047414386688,-53.3405,11.2715,-817.5,-0.471795,0.0849243,-7.21639,3.48394e-06,-53.3252,11.2937,-817.5,7,10,106
10797,211690073207341056,-95.2994,2.13013,-817.5,-0.668536,-0.0118649,-5.77782,7.34913e-06,-95.294,2.10818,-817.5,7,10,106
10798,481886328359747584,-70.6843,8.49957,-817.5,-1.15866,0.159767,-13.5266,1.29601e-05,-70.6981,8.4981,-817.5,7,10,106
10799,27026889163931648,-56.9189,6.25099,-817.5,-0.744732,0.0961744,-10.7239,6.23232e-06,-56.9331,6.26122,-817.5,7,10,106
10800,873712209044176896,-40.8262,7.42157,-817.5,-0.465737,0.0995077,-9.37558,6.19367e-06,-40.8233,7.40077,-817.5,7,10,106
10801,571959970174599168,-60.0277,4.41733,-817.5,-0.381852,0.0112096,-5.28314,4.06655e-06,-60.0181,4.39752,-817.5,7,10,106
10802,878204195079979008,-154.301,23.9284,-822.0,-0.896775,0.182725,-4.84036,1.04377e-05,-154.302,23.9222,-822.0,7,10,107
10803,454865142912385024,-138.112,25.2579,-822.0,-0.912906,0.125381,-5.37838,5.39377e-06,-138.113,25.2483,-822.0,7,10,107
10804,94582120525070336,-108.844,12.4125,-822.0,-0.56766,0.0979978,-4.34197,7.09696e-06,-108.841,12.4313,-822.0,7,10,107
10805,801665060366712832,-132.331,12.4405,-822.0,-0.446356,-0.0583445,-2.61882,6.23538e-06,-132.33,12.4264,-822.0,7,10,107
10806,864694152112111616,-121.077,14.6954,-822.0,-0.900657,0.14555,-6.1135,1.03122e-05,-121.078,14.6936,-822.0,7,10,107
10807,63059809351499776,-125.926,18.1775,-822.0,-0.903919,0.0930884,-5.88646,7.69869e-06,-125.925,18.1969,-822.0,7,10,107
10808,639511834298159105,-112.811,19.0511,-822.0,-0.449922,0.229346,-0.895905,5.84026e-06,-112.812,19.0541,-822.0,7,10,107
10809,153154341887279104,-118.34,17.4309,-822.0,-0.592412,0.0298338,-4.39174,7.16846e-06,-118.335,17.4409,-822.0,7,10,107
10810,220697890937372672,-144.845,27.4422,-822.0,-0.578155,0.0651968,-3.21572,3.6424e-06,-144.843,27.4492,-822.0,7,10,107
10811,864699374792343552,-164.032,24.6555,-822.0,-1.41097,0.260852,-7.08398,1.55555e-05,-164.031,24.6735,-822.0,7,10,107
10812,558446972269232128,-158.409,11.7864,-818.0,-0.322248,0.0677493,-1.76029,3.88935e-06,-158.408,11.8034,-818.0,7,10,108
10813,801665060366712832,-131.651,12.5295,-818.0,-0.444428,-0.0583298,-2.61965,7.5909e-06,-131.654,12.5186,-818.0,7,10,108
10814,396317798000754688,-111.756,6.81837,-818.0,-1.35723,0.113197,-9.96568,1.50368e-05,-111.764,6.81314,-818.0,7,10,108
10815,409830795906121728,-130.939,1.60949,-818.0,-0.530836,-0.0311007,-3.31538,5.32085e-06,-130.935,1.62375,-818.0,7,10,108
10816,22526107035107328,-126.449,6.3102,-818.0,-1.05071,0.0880359,-6.80983,9.47831e-06,-126.448,6.32154,-818.0,7,10,108
10817,734105362239586304,-151.661,7.04464,-818.0,-0.34347,0.0641361,-1.85953,3.73711e-06,-151.66,7.0367,-818.0,7,10,108
10818,0,-128.939,2.94082,-818.0,188644.0,-155605.0,-969639.0,0.0,-128.936,2.93938,-818.0,7,10,108
10819,270217695629148160,-117.017,4.69843,-818.0,-0.559958,0.0576922,-3.8795,6.97703e-06,-117.018,4.68431,-818.0,7,10,108
10820,0,-161.574,12.3614,-818.0,-71774.8,49551.3,-996189.0,0.0,-161.568,12.3499,-818.0,7,10,108
10821,94582120525070336,-108.321,12.3226,-818.0,-0.568038,0.0962434,-4.34252,8.11081e-06,-108.314,12.3405,-818.0,7,10,108
10822,63061596057894912,-33.8953,-0.0886312,-702.5,-0.267514,0.010093,-5.52557,8.5163e-06,-33.8947,-0.0846101,-702.5,7,12,1
10823,355790074295619585,-36.2035,4.54101,-702.5,-0.140765,0.129162,-0.168103,1.60094e-05,-36.202,4.53942,-702.5,7,12,1
10824,418845966620164096,-90.7207,-13.2172,-702.5,-0.277495,-0.067717,-2.21482,5.95815e-06,-90.7169,-13.2334,-702.5,7,12,1
10825,495403861750579200,-50.395,-11.22,-702.5,-0.883741,-0.248055,-12.0598,1.04168e-05,-50.3974,-11.2137,-702.5,7,12,1
10826,225187609230442496,-66.0546,-10.3958,-702.5,-0.560994,-0.0668596,-5.81838,8.27435e-06,-66.0447,-10.3888,-702.5,7,12,1
10827,873710697215688704,-82.754,-13.541,-702.5,-0.32876,-0.0261055,-2.78261,6.19367e-06,-82.7579,-13.5599,-702.5,7,12,1
10828,535931585472495616,-52.1652,4.24833,-702.5,-0.330557,0.00810661,-4.47431,4.64308e-06,-52.1782,4.24423,-702.5,7,12,1
10829,364794181157126144,-88.631,-11.3658,-702.5,-1.11196,-0.115611,-8.62662,1.43699e-05,-88.6393,-11.3646,-702.5,7,12,1
10830,761110055012532224,-62.1555,-10.6292,-702.5,-0.191693,-0.0160997,-2.07795,7.24773e-06,-62.1615,-10.6349,-702.5,7,12,1
10831,549440803806642176,-53.1956,-11.5495,-702.5,-0.339252,-0.0888708,-4.50506,7.88745e-06,-53.1934,-11.5341,-702.5,7,12,1
10832,824159968759382016,-45.4088,-4.54109,-702.5,-0.451036,-0.0320455,-6.99139,6.23538e-06,-45.3923,-4.55046,-702.5,7,12,1
10833,873704581182259200,-37.2182,-5.46512,-702.5,-0.217003,-0.0481092,-4.1761,5.21338e-06,-37.206,-5.46098,-702.5,7,12,1
10834,743120051917291520,-58.68,-1.70012,-702.5,-0.15577,0.0116754,-1.54622,8.2161e-06,-58.6841,-1.6845,-702.5,7,12,1
10835,63059740632023040,-50.4887,1.58384,-702.5,-0.916466,0.0454296,-12.7658,1.26843e-05,-50.5005,1.5676,-702.5,7,12,1
10836,216185151619596288,-52.5477,-12.3152,-702.5,-0.162548,-0.023098,-2.82053,5.75127e-06,-52.5643,-12.3372,-702.5,7,12,1
10837,297237712845406208,-46.0733,-0.288118,-702.5,-0.240307,-0.0179772,-3.70538,7.5909e-06,-46.0661,-0.2902,-702.5,7,12,1
10838,67554956483231744,-42.3545,1.01611,-702.5,-0.257368,-0.00832679,-4.25245,5.95815e-06,-42.3429,1.00592,-702.5,7,12,1
10839,968286151951515648,-34.6216,-0.188096,-702.5,-0.450946,-0.0134481,-9.13307,8.5163e-06,-34.6198,-0.191829,-702.5,7,12,1
10840,873702863195340800,-48.78,-7.65409,-702.5,-0.590057,-0.0818256,-8.49501,8.35207e-06,-48.7667,-7.67485,-702.5,7,12,1
10841,837684855134224384,-87.0811,-11.9679,-702.5,-0.431022,-0.0337946,-3.42067,6.96788e-06,-87.075,-11.9436,-702.5,7,12,1
10842,801651522629795840,-41.354,-7.42102,-702.5,-0.919238,-0.178284,-15.7466,1.23596e-05,-41.3455,-7.44187,-702.5,7,12,1
10843,860196324920786944,-32.4221,-7.80937,-702.5,-0.857375,-0.21822,-18.6266,1.3765e-05,-32.4416,-7.79437,-702.5,7,12,1
10844,801644925560029184,-70.5914,-4.09069,-702.5,-2.58751,-0.17236,-25.8143,4.01305e-05,-70.5947,-4.07636,-702.5,7,12,1
10845,445865090483224576,-51.9714,-7.22091,-702.5,-0.32986,-0.0609406,-4.44534,8.83317e-06,-51.9567,-7.22374,-702.5,7,12,1
10846,544936379545550848,-64.3279,0.129821,-702.5,-0.289625,-0.0141869,-3.16482,7.53231e-06,-64.324,0.128593,-702.5,7,12,1
10847,707072769359085568,-46.0197,-2.41866,-702.5,-0.287212,-0.0314253,-4.41559,6.23538e-06,-46.0096,-2.4424,-702.5,7,12,1
10848,639511834298159105,-51.2623,-9.53298,-702.5,-0.469135,0.195788,-0.895146,9.67815e-06,-51.2599,-9.53581,-702.5,7,12,1
10849,873709460265107456,-45.0634,0.482141,-702.5,-0.87997,0.0231024,-13.7321,1.16241e-05,-45.0556,0.491495,-702.5,7,12,1
10850,819655956815151104,-60.9569,0.738143,-702.5,-0.422827,-0.0088348,-4.90799,6.78567e-06,-60.9545,0.744864,-702.5,7,12,1
10851,139619285029879808,-49.0688,-3.65369,-702.5,-0.194856,-0.0299804,-2.82082,4.64308e-06,-49.0753,-3.63662,-702.5,7,12,1
10852,103584646855393280,-37.4792,-2.79932,-702.5,-0.864534,-0.0774136,-16.1987,8.25016e-06,-37.4596,-2.82275,-702.5,7,12,1
10853,225183623500791808,-68.241,-3.94155,-702.5,0.374143,-0.0002544,-3.73786,1.60094e-05,-68.2355,-3.94085,-702.5,7,12,1
10854,837673928737423360,-88.7777,-11.581,-702.5,-0.648352,-0.111399,-5.06726,1.1536e-05,-88.7851,-11.5767,-702.5,7,12,1
10855,873724303672082432,-54.8294,-3.85724,-702.5,-0.365444,-0.0443993,-4.73246,5.75127e-06,-54.8148,-3.83755,-702.5,7,12,1
10856,418837307966095360,-72.7196,-0.61566,-702.5,-0.318689,-0.0210954,-3.121,6.34176e-06,-72.7276,-0.633097,-702.5,7,12,1
10857,157629835248664576,-41.6221,-10.0987,-702.5,-0.280227,-0.0779182,-4.89553,6.19367e-06,-41.6248,-10.122,-702.5,7,12,1
