event,particle_id,hit_id,layer,wedge_id,module_id,x,y,z,tpx,tpy,tpz,phi
1000,112592395865948160,43878,4,119,658,15.7818,-6.68098,13.2912,0.449311,-0.136958,0.362994,337.055
1000,112592395865948160,43883,4,119,659,15.9636,-6.73595,13.4379,0.449895,-0.135621,0.362699,337.122
1000,112592464602206209,23677,1,86,131,-1.46588,-2.8385,12.2551,-0.30522,-0.212256,0.285517,242.687
1000,112592464602206209,31508,2,80,292,-4.96437,-5.087,15.4435,-0.319335,-0.190231,0.284791,225.699
1000,112592464602206209,31526,2,80,293,-5.13674,-5.18993,15.5966,-0.320178,-0.189044,0.284577,225.295
1000,112592464602206209,38117,3,77,474,-8.95948,-7.28496,18.9157,-0.331978,-0.16769,0.283332,219.115
1000,112592464602206209,44704,4,76,788,-14.2633,-9.68998,23.3275,-0.344984,-0.137594,0.282076,214.191
1000,112592739463331840,24749,1,118,151,2.79671,-1.43857,18.0781,0.547378,-0.291623,3.56946,332.78
1000,112592808182808576,24076,1,3,137,3.19389,0.540904,8.58134,2.46929,0.42889,6.64642,9.61217
1000,112592808182808576,31718,2,3,305,7.01395,1.22433,18.873,2.46488,0.452987,6.64594,9.90158
1000,112592808199589889,38755,3,1,547,11.5858,0.790335,21.8682,0.211147,-0.00708031,0.136978,3.90243
1000,112592808199589889,44871,4,1,820,17.1435,1.06398,25.4459,0.20973,0.0272508,0.135178,3.5514
1000,112592808199593986,31744,2,3,306,7.21195,1.33748,18.7374,0.187756,0.105084,-0.127192,10.5063
1000,112592808199593986,38317,3,5,497,11.1843,3.16174,16.1772,0.20021,0.078037,-0.126069,15.7853
1000,112592808199593986,43915,4,5,667,16.56,4.75868,12.8784,0.209058,0.0445498,-0.126101,16.0325
1000,112592808199598082,31730,2,3,305,7.01391,1.2245,18.873,-0.266293,0.0326507,0.0479622,9.90299
1000,112592876902285312,24801,1,124,152,3.11491,-0.60314,13.9498,1.06688,-0.215776,4.78325,349.041
1000,112592945621762048,24010,1,122,136,3.14539,-0.941992,12.4378,0.582288,-0.183911,2.31628,343.328
1000,112592945621762048,32186,2,121,335,6.89664,-2.2081,27.4611,0.574298,-0.206673,2.31569,342.246
1000,112593014341238784,22139,1,111,118,2.14378,-2.30063,3.45779,0.124519,-0.120702,0.191825,312.979
1000,112593014341238784,22238,1,111,119,2.30671,-2.4554,3.70609,0.125279,-0.119704,0.191829,313.212
1000,112593014341238784,30969,2,112,269,5.36433,-4.94567,8.12956,0.140664,-0.0992876,0.191977,317.325
1000,112593014341238784,37663,3,114,437,9.15817,-7.15697,12.9527,0.155864,-0.0761184,0.189997,321.993
1000,112593014341238784,44379,4,116,734,14.441,-9.14468,19.2467,0.165711,-0.0440673,0.190389,327.656
1000,112593014341238784,44385,4,116,735,14.6286,-9.19554,19.4631,0.165615,-0.0434393,0.190519,327.847
1000,112593083060715520,22915,1,29,124,0.371031,3.128,6.19444,0.160245,1.27724,2.5338,83.2354
1000,112593083060715520,31830,2,29,312,0.912863,7.14922,14.1829,0.184375,1.27361,2.53269,82.7234
1000,112593083060715520,38845,3,29,558,1.59373,11.4553,22.754,0.213604,1.26945,2.53011,82.0795
1000,112593083060715520,45346,4,28,915,2.59179,16.956,33.7174,0.246141,1.26539,2.52855,81.3094
1000,112593151780192256,23368,1,54,127,-2.80675,1.41773,3.84815,-0.238405,0.109909,0.322789,153.201
1000,112593151780192256,38510,3,56,517,-10.7239,4.17024,14.1583,-0.253071,0.0631654,0.322534,158.75
1000,112593151780192256,38518,3,56,518,-10.9239,4.22025,14.4128,-0.253548,0.0624096,0.322247,158.877
1000,112593151780192256,45075,4,57,855,-16.496,5.13451,21.369,-0.260122,0.0256271,0.321381,162.711
1000,112593289219145728,20724,1,25,108,0.976508,3.14344,0.0859371,0.0687338,0.257417,0.00720286,72.7426
1000,112593289219145728,22986,1,25,124,0.963314,3.09459,0.0828125,0.0699502,0.257158,0.00751252,72.7092
1000,112593289219145728,30347,2,26,247,1.8089,6.90871,0.223438,0.046374,0.261483,0.00950605,75.3277
1000,112593289219145728,37168,3,27,402,2.34883,11.3746,0.420312,0.018833,0.26376,0.0117775,78.3325
1000,112593289219145728,43490,4,29,603,2.41015,16.9599,0.679063,-0.0135629,0.263385,0.013097,81.9119
1000,112593357938622464,22853,1,32,124,-0.08745,3.15387,2.52345,-0.075723,3.0895,2.48007,91.5883
1000,112593357938622464,23030,1,32,125,-0.0902793,3.299,2.63964,-0.0747807,3.08951,2.48002,91.5675
1000,112593357938622464,30439,2,32,249,-0.168635,7.27025,5.82721,-0.0490006,3.08918,2.47993,91.3287
1000,112593357938622464,37904,3,32,456,-0.218904,11.7019,9.38442,-0.0221764,3.08961,2.47873,91.0717
1000,112593357938622464,44035,4,32,683,-0.226475,17.1931,13.7841,0.0120832,3.09056,2.47682,90.7547
1000,112593426658099200,22948,1,31,124,0.0909023,3.14381,1.11012,0.00952193,0.657591,0.234511,88.3438
1000,112593426658099200,23026,1,31,125,0.092353,3.36285,1.18833,0.00785459,0.657642,0.234169,88.4269
1000,112593426658099200,30368,2,31,248,0.0893639,7.11476,2.51535,-0.0111655,0.656454,0.231679,89.2804
1000,112593426658099200,30433,2,31,249,0.0850123,7.33183,2.59144,-0.012304,0.656621,0.230963,89.3357
1000,112593426658099200,37181,3,32,403,-0.0580242,11.4935,4.04779,-0.0348457,0.655547,0.22968,90.2893
1000,112593426658099200,37196,3,32,404,-0.068464,11.6819,4.11348,-0.035453,0.655611,0.229198,90.3358
1000,112593426658099200,43503,4,32,605,-0.511301,17.1029,6.00411,-0.0701571,0.652941,0.227354,91.7124
1000,112593701536006144,21527,1,72,113,-2.88026,-1.28791,6.5368,-0.420834,-0.177566,0.950472,204.092
1000,112593701536006144,21571,1,72,114,-3.01522,-1.34376,6.84046,-0.421814,-0.176369,0.950209,204.021
1000,112593701536006144,23610,1,72,130,-3.06362,-1.36389,6.94984,-0.422865,-0.175761,0.949811,203.998
1000,112593701536006144,31477,2,71,290,-6.57028,-2.72006,14.7418,-0.431254,-0.154656,0.949114,202.489
1000,112593701536006144,31477,2,72,290,-6.57028,-2.72006,14.7418,-0.431254,-0.154656,0.949114,202.489
1000,112593701536006144,31493,2,71,291,-6.7616,-2.78837,15.1631,-0.432235,-0.153265,0.948854,202.41
1000,112593701536006144,38577,3,71,523,-10.8009,-4.08759,23.9522,-0.439667,-0.128885,0.948534,200.729
1000,112593701536006144,38583,3,71,524,-10.9963,-4.1444,24.3734,-0.440058,-0.128033,0.948426,200.651
1000,112593701536006144,45469,4,70,940,-16.2309,-5.49178,35.5628,-0.447052,-0.0982131,0.948082,198.693
1000,112593701536006144,45473,4,70,941,-16.4214,-5.53349,35.9657,-0.447465,-0.0972798,0.947935,198.622
1000,112593770255482880,22383,1,122,120,3.09651,-0.929385,6.91861,0.273889,-0.0726496,0.607335,343.293
1000,112593770255482880,24017,1,122,136,3.14537,-0.942227,7.02607,0.273894,-0.0722152,0.607115,343.324
1000,112593770255482880,31692,2,122,303,6.91361,-1.77747,15.3228,0.277407,-0.0492816,0.607311,345.582
1000,112593770255482880,38735,3,123,545,11.4246,-2.33744,25.087,0.281152,-0.0208228,0.606651,348.437
1000,112593770255482880,45578,4,125,974,17.1059,-2.41654,37.4375,0.278655,0.012895,0.607121,351.959
1000,112593838974959616,22863,1,25,124,0.977769,3.09378,3.72323,0.16415,0.48998,0.595856,72.4612
1000,112593838974959616,31211,2,25,279,2.34173,6.87582,8.36768,0.185739,0.481806,0.595515,71.1925
1000,112593838974959616,37840,3,24,453,4.03575,11.0042,13.5092,0.207613,0.472905,0.594764,69.8597
1000,112593838974959616,44497,4,24,756,6.37774,15.8959,19.7758,0.237151,0.457879,0.594874,68.1384
1000,112593907694436352,24187,1,24,139,1.09867,3.01545,12.6952,0.0835807,0.259701,1.0751,69.9809
1000,112593907694436352,24199,1,24,140,1.13524,3.13449,13.1847,0.0830697,0.260174,1.07499,70.0908
1000,112593907694436352,32675,2,25,375,2.13669,6.85765,28.4126,0.0599295,0.265723,1.07462,72.6941
1000,112593907711217665,39205,3,18,606,7.09528,9.13667,32.8799,0.123446,0.0329157,0.0780117,52.1681
1000,112593907711221762,38817,3,21,555,5.63468,10.1105,25.6692,0.155127,0.115225,-0.170371,60.8687
1000,112593907711221762,44475,4,17,752,10.8461,13.2153,20.2624,0.172941,0.0828262,-0.17116,50.6235
1000,112593907711221762,44475,4,18,752,10.8461,13.2153,20.2624,0.172941,0.0828262,-0.17116,50.6235
1000,112593976413913088,24242,1,29,140,0.453329,3.17295,10.2351,0.116736,0.744372,2.41024,81.869
1000,112593976413913088,32306,2,28,344,1.15325,7.20884,23.3441,0.140731,0.739954,2.40875,80.911
1000,112593976413913088,39568,3,28,662,2.02571,11.4375,37.1573,0.164778,0.734651,2.40833,79.9564
1000,112594526186508289,23350,1,54,127,-2.78486,1.46315,1.441,-0.16382,0.329261,0.231197,152.283
1000,112594526186508289,30534,2,47,252,-4.83026,5.24354,4.14776,-0.185795,0.316682,0.231243,132.651
1000,112594526186508289,37298,3,45,409,-7.23931,9.00692,6.96251,-0.208694,0.301475,0.230671,128.791
1000,112594526186508289,37976,3,45,461,-7.26787,9.04864,6.99465,-0.209099,0.300733,0.231189,128.771
1000,112594526186508289,44096,4,45,691,-10.6341,13.4847,10.5527,-0.232979,0.280092,0.233176,128.259
1000,112594526186512386,19368,1,79,98,-2.36384,-2.14734,-1.89449,-0.0587443,-0.0957819,-0.133166,222.252
1000,112594594889203712,23242,1,44,126,-1.79388,2.61317,2.3608,-0.18186,0.283058,0.252094,124.469
1000,112594594889203712,30514,2,43,251,-3.79762,6.02439,5.31451,-0.159703,0.295895,0.251161,122.226
1000,112594594889203712,37949,3,42,460,-5.79868,10.124,8.7084,-0.135538,0.307115,0.250576,119.803
1000,112594594889203712,44076,4,41,689,-7.83668,15.3729,12.9121,-0.105392,0.317954,0.249631,117.011
1000,112594869767110656,25067,1,57,159,-2.98253,1.05295,18.4014,-0.299857,0.116952,1.86913,160.555
1000,112594869767110656,25099,1,57,160,-3.08713,1.09571,19.0596,-0.300177,0.117366,1.869,160.459
1000,112595556961878016,19214,1,72,97,-2.92893,-1.29873,-1.59592,-0.252428,-0.102369,-0.134911,203.913
1000,112595556961878016,19426,1,72,98,-3.06989,-1.35688,-1.67213,-0.252756,-0.101664,-0.134723,203.845
1000,112595556961878016,28475,2,71,194,-6.6529,-2.65967,-3.5185,-0.260535,-0.0821938,-0.131918,201.79
1000,112595556961878016,35785,3,70,315,-10.9412,-3.79113,-5.68538,-0.265445,-0.0564227,-0.132668,199.111
1000,112595556961878016,41801,4,69,394,-16.5644,-4.62794,-8.4271,-0.270591,-0.0229682,-0.130864,195.61
1000,112595625681354752,20200,1,121,104,3.14022,-1.03363,-0.639032,0.435952,-0.131784,-0.0869951,341.781
1000,112595625681354752,28889,2,122,207,6.91834,-2.06878,-1.39116,0.441852,-0.108433,-0.0868285,343.352
1000,112595625681354752,36121,3,122,336,11.174,-2.99754,-2.22774,0.446242,-0.0846723,-0.0881872,344.983
1000,112595625681354752,42631,4,123,505,16.8514,-3.86073,-3.34235,0.450657,-0.0507064,-0.0882171,347.096
1000,112595694400831488,19497,1,86,99,-1.48359,-2.82997,-1.18416,-0.35694,-0.660392,-0.274594,242.335
1000,112595694400831488,28592,2,85,198,-3.46864,-6.3489,-2.65738,-0.379548,-0.647185,-0.273466,241.351
1000,112595694400831488,35884,3,85,321,-5.73638,-10.0671,-4.23779,-0.401752,-0.633737,-0.271673,240.325
1000,112595694400831488,42456,4,84,481,-8.82403,-14.7308,-6.27176,-0.42715,-0.615825,-0.272166,239.078
1000,112595694400831488,42456,4,85,481,-8.82403,-14.7308,-6.27176,-0.42715,-0.615825,-0.272166,239.078
1000,112595763120308224,20569,1,18,107,2.05446,2.55488,-0.488775,0.206163,0.241526,-0.0465994,51.1961
1000,112595763120308224,29152,2,17,213,4.75791,5.47873,-1.09609,0.223766,0.223995,-0.048103,49.0279
1000,112595763120308224,36282,3,16,345,7.97241,8.40663,-1.74875,0.242604,0.202619,-0.0474334,46.5186
1000,112595763120308224,42743,4,15,517,12.5365,11.8429,-2.61277,0.261609,0.17633,-0.0477152,43.3704
1000,112595831839784960,24516,1,61,144,-3.17213,0.46788,7.33997,-0.536772,0.0697043,1.23898,171.61
1000,112595831839784960,31994,2,61,320,-7.14848,0.895028,16.5276,-0.537678,0.0457785,1.2392,172.863
1000,112595831856566273,38070,3,67,470,-11.4215,-1.97794,15.1186,-0.276813,-0.182543,-0.140018,189.825
1000,112595831856566273,43675,4,69,628,-16.4694,-4.96044,12.6473,-0.294112,-0.152317,-0.139487,196.762
1000,112595831856566273,43675,4,70,628,-16.4694,-4.96044,12.6473,-0.294112,-0.152317,-0.139487,196.762
1000,112595900559261696,22727,1,21,123,1.58004,2.72853,1.80525,0.217153,0.393817,0.257499,59.9257
1000,112595900559261696,30301,2,21,246,3.4484,6.30358,4.1084,0.197483,0.403958,0.256542,61.3189
1000,112595900559261696,37123,3,22,399,5.23038,10.2294,6.54129,0.174646,0.415145,0.254058,62.9189
1000,112595900559261696,37140,3,22,400,5.30067,10.3953,6.64273,0.173293,0.4156,0.254083,62.9825
1000,112595900559261696,43992,4,23,677,7.22699,15.5301,9.7541,0.143325,0.42572,0.254619,65.0449
1000,112595900559261696,44001,4,23,678,7.28464,15.7033,9.85714,0.141572,0.425936,0.255103,65.1138
1000,112595969278738432,22494,1,8,121,2.86339,1.33617,3.37702,0.955168,0.433934,1.125,25.0156
1000,112595969278738432,22599,1,8,122,2.97755,1.38594,3.51106,0.955209,0.43275,1.12531,24.9602
1000,112595969278738432,31121,2,8,275,6.66641,3.00262,7.81639,0.966869,0.411305,1.12269,24.2473
1000,112595969278738432,37751,3,8,446,10.6745,4.65427,12.4381,0.976546,0.388487,1.1204,23.558
1000,112595969278738432,44440,4,7,746,15.7843,6.59009,18.2621,0.987899,0.357658,1.11997,22.661
1000,112595969278738432,44440,4,8,746,15.7843,6.59009,18.2621,0.987899,0.357658,1.11997,22.661
1000,112596037998215168,22571,1,14,122,2.39723,2.03564,4.36216,0.128923,0.122273,0.247912,40.3367
1000,112596037998215168,31166,2,15,277,5.26557,5.16942,10.3663,0.109262,0.13726,0.248595,44.4721
1000,112596037998215168,38351,3,17,501,7.61812,8.61142,16.34,0.0880042,0.149265,0.249186,48.5023
1000,112596037998215168,38366,3,17,502,7.71693,8.77695,16.6174,0.087156,0.14969,0.249034,48.6772
1000,112596037998215168,44931,4,19,831,10.022,13.9502,25.0256,0.052931,0.160242,0.251235,54.3061
1000,112596106717691904,24689,1,103,149,1.1993,-2.91124,16.3969,0.170104,-0.388373,2.21003,292.389
1000,112596106717691904,24740,1,103,150,1.27299,-3.07843,17.3483,0.170818,-0.388607,2.20989,292.466
1000,112596519034552320,22362,1,123,120,3.10595,-0.761995,6.58223,0.537953,-0.140872,1.14822,346.216
1000,112596519034552320,31684,2,122,303,6.90398,-1.83925,14.7214,0.531796,-0.163329,1.14695,345.083
1000,112596519034552320,38729,3,122,544,11.134,-3.24223,23.8686,0.525125,-0.18812,1.14494,343.764
1000,112596519034552320,45571,4,121,972,16.465,-5.35167,35.6533,0.510466,-0.220315,1.14522,341.994
1000,112596587754029056,24004,1,123,136,3.15664,-0.742577,7.81777,0.198849,-0.0375017,0.489642,346.762
1000,112596587754029056,31703,2,124,304,7.1626,-1.23257,17.6372,0.201247,-0.012039,0.489328,350.236
1000,112596587754029056,39150,3,125,598,11.5905,-1.15811,28.4353,0.200112,0.0171025,0.488866,354.294
1000,112596587754029056,39150,3,126,598,11.5905,-1.15811,28.4353,0.200112,0.0171025,0.488866,354.294
1000,112596587754029056,45878,4,127,1053,17.1099,-0.179814,42.0258,0.194805,0.0512769,0.488048,359.398
1000,112596587754029056,45883,4,127,1054,17.31,-0.125662,42.529,0.194284,0.0524931,0.488083,359.584
1000,112597068790366208,24097,1,14,138,2.43084,2.07233,10.0038,0.417307,0.34329,1.69645,40.4481
1000,112597068790366208,32256,2,13,340,5.60716,4.56312,22.6277,0.433807,0.325844,1.69525,39.1388
1000,112597068790366208,39520,3,13,656,9.19491,7.12711,36.3258,0.450728,0.30609,1.6938,37.7798
1000,112597549826703360,19840,1,101,101,0.842837,-3.08833,-5.49919,0.0780828,-0.31956,-0.564181,285.265
1000,112597549826703360,27858,2,100,170,1.66545,-7.05974,-12.4434,0.0556141,-0.324371,-0.563016,283.274
1000,112597549826703360,34759,3,99,223,2.24818,-11.3838,-19.8655,0.0306967,-0.32888,-0.561714,281.172
1000,112597549826703360,34759,3,100,223,2.24818,-11.3838,-19.8655,0.0306967,-0.32888,-0.561714,281.172
1000,112597549826703360,40679,4,98,178,2.45711,-17.097,-29.5914,-0.00532329,-0.329801,-0.561358,278.178
1000,112597618546180096,19009,1,43,94,-1.75093,2.65153,-8.80694,-0.0928508,0.123843,-0.426179,123.439
1000,112597618546180096,27547,2,45,156,-4.45684,5.72271,-20.22,-0.11065,0.106061,-0.426234,127.911
1000,112597618546180096,34115,3,47,150,-7.97007,8.5522,-32.7684,-0.126866,0.0859399,-0.425666,132.982
1000,112597618546180096,40186,4,49,70,-13.1116,11.275,-48.8722,-0.142769,0.0554171,-0.425,139.307
1000,112598374460424192,21705,1,86,115,-1.36304,-2.8331,1.36272,-0.111713,-0.209258,0.103492,244.307
1000,112598374460424192,29777,2,85,230,-3.47806,-6.29272,3.1203,-0.133395,-0.195538,0.103045,241.07
1000,112598374460424192,36746,3,84,373,-6.1999,-9.81522,5.07615,-0.15491,-0.178212,0.102994,237.721
1000,112598374460424192,43726,4,82,636,-10.2929,-13.8007,7.61539,-0.179946,-0.15019,0.104912,233.284
1000,112598374460424192,43726,4,83,636,-10.2929,-13.8007,7.61539,-0.179946,-0.15019,0.104912,233.284
1000,112598443179900928,21665,1,75,114,-2.70913,-1.68644,1.18449,-0.202824,-0.137346,0.0919412,211.902
1000,112598443179900928,29678,2,76,227,-5.87779,-3.99832,2.69917,-0.190113,-0.151953,0.0943017,214.225
1000,112598443179900928,29721,2,76,228,-6.0229,-4.11351,2.77123,-0.189234,-0.152612,0.09486,214.332
1000,112598443179900928,36715,3,77,370,-9.25312,-7.00237,4.4526,-0.171704,-0.171638,0.0941051,217.117
1000,112598443179900928,43094,4,78,555,-12.9408,-11.1978,6.53078,-0.148061,-0.193273,0.0900677,220.87
1000,112598649338331136,26687,2,89,103,-2.2367,-6.84207,-22.4296,-0.1193,-0.291699,-0.97861,251.897
1000,112598649338331136,33547,3,88,62,-4.02089,-10.7673,-35.7715,-0.143309,-0.28224,-0.977531,249.523
1000,112598649338331136,33554,3,88,63,-4.11002,-10.9419,-36.376,-0.144868,-0.282106,-0.977148,249.413
1000,112598718057807872,19471,1,86,99,-1.49496,-2.82449,-3.16686,-0.125872,-0.256646,-0.281346,242.108
1000,112598718057807872,27777,2,86,166,-3.07745,-6.43936,-7.07421,-0.102792,-0.265203,-0.281542,244.456
1000,112598718057807872,35235,3,87,270,-4.42951,-10.6486,-11.456,-0.0736506,-0.273928,-0.281182,247.414
1000,112598718057807872,35235,3,88,270,-4.42951,-10.6486,-11.456,-0.0736506,-0.273928,-0.281182,247.414
1000,112598718057807872,41439,4,89,328,-5.61375,-16.3092,-17.1362,-0.040452,-0.28133,-0.279229,251.006
1000,112599130374668288,17704,1,83,67,-1.91113,-2.62395,-17.2397,-0.242808,-0.349502,-2.25526,233.933
1000,112599405269356545,33990,3,0,131,11.7099,0.1795,-33.883,0.300864,0.0179843,0.213419,0.878213
1000,112599405269356545,40775,4,0,196,17.297,0.221689,-29.8929,0.299652,-0.0148169,0.21446,0.734298
1000,112599405269360642,39990,4,90,16,-4.82159,-16.4552,-48.3389,-0.0526463,-0.265769,-0.111789,253.669
1000,112599405269360642,39995,4,90,17,-4.86039,-16.6492,-48.4206,-0.051116,-0.266206,-0.111336,253.726
1000,112599955025170433,32336,2,37,346,-1.77905,7.0616,26.908,0.000109462,0.225646,0.163282,104.14
1000,112599955025170433,39257,3,34,613,-1.50331,11.5795,30.1851,0.0273777,0.223627,0.162523,97.3971
1000,112599955025170433,45362,4,32,917,-0.413766,17.1167,34.0935,0.060441,0.219929,0.157617,91.3848
1000,112601191958970368,23448,1,62,128,-3.13598,0.229679,1.1805,-0.234938,0.0265736,0.0897528,175.811
1000,112601191958970368,30674,2,61,256,-7.14824,0.889384,2.77642,-0.229361,0.0493513,0.0924337,172.908
1000,112601191958970368,37368,3,60,415,-11.3876,2.03385,4.53857,-0.221078,0.0740862,0.0939103,169.874
1000,112601191958970368,43628,4,58,621,-16.5949,4.09233,6.80558,-0.209752,0.100335,0.0933601,166.147
1000,112601191958970368,43628,4,59,621,-16.5949,4.09233,6.80558,-0.209752,0.100335,0.0933601,166.147
1000,112601191958970368,43633,4,58,622,-16.782,4.18244,6.88887,-0.209183,0.101989,0.092707,166.006
1000,112601191958970368,43633,4,59,622,-16.782,4.18244,6.88887,-0.209183,0.101989,0.092707,166.006
1000,112601191958970368,44157,4,58,700,-16.8301,4.20607,6.91005,-0.209177,0.101834,0.0927095,165.968
1000,112601191958970368,44157,4,59,700,-16.8301,4.20607,6.91005,-0.209177,0.101834,0.0927095,165.968
1000,112601260678447104,23349,1,53,127,-2.72121,1.59524,2.80866,-0.348179,0.193254,0.356492,149.62
1000,112601260678447104,30570,2,53,254,-6.32108,3.4006,6.42208,-0.360738,0.166949,0.356013,151.721
1000,112601260678447104,38017,3,54,465,-10.4869,5.16283,10.4863,-0.370451,0.142183,0.355728,153.788
1000,112601260678447104,44629,4,55,775,-15.6603,6.90357,15.3883,-0.379932,0.110454,0.356075,156.211
1000,117093796470063104,18033,1,40,77,-1.31761,2.92233,-15.4862,-0.205202,0.476724,-2.51212,114.269
1000,117093796470063104,18081,1,40,78,-1.37428,3.05435,-16.1818,-0.204108,0.476943,-2.51213,114.225
1000,117094002628493312,22896,1,28,124,0.58065,3.11618,1.51923,0.339792,1.87533,0.899967,79.4449
1000,117094002628493312,30336,2,28,247,1.26054,6.99413,3.37835,0.318939,1.87826,0.899574,79.7834
1000,117094002628493312,30389,2,28,248,1.28949,7.16498,3.45956,0.317538,1.87833,0.899801,79.7976
1000,117094002628493312,37175,3,28,402,1.97036,11.3902,5.47786,0.290975,1.88257,0.89872,80.1857
1000,117094002628493312,44020,4,28,681,2.78124,17.0016,8.14532,0.255369,1.88768,0.89642,80.7094
1000,117094071347970048,23642,1,81,131,-2.16819,-2.50007,8.75015,-0.272998,-0.298861,1.06711,229.066
